时间,方向,类型,张数,价格,手续费,盈亏,原因
2025-03-31 08:07:00,空,空单全平,10,82216.00,4.1108,20.41,"✅【平空已执行】 💰 持仓均价: 82461.2 ✂️ 平仓价格: 82216.0 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:245.20 ⏰ 时间: 2025-03-31 08:07:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1790.85 boll45缩口 2156.06  ema15 82505.38 ema30 82775.20 ema60 83407.52 ema120 84314.41 boll20-up 83643.98 boll20-down81853.13 boll45-up 83934.41 boll45-dowm81778.35 atr 182.52 , boll宽度 0.008214  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 08:33:00,多,补仓开多,20,81791.30,8.1791,0.00,"✅【第三套补仓逻辑——稳健策略】 ✅【多仓加仓 第4次】 📉 当前价格: 81791.3 💰 当前均价: 82711.06 📦 加仓数量: 20 📦 总持仓量: 70.0 🔻 当前亏损比例: 1.55% ⏰ 时间: 2025-03-31 08:33:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1790.85 boll45缩口 2156.06  ema15 82505.38 ema30 82775.20 ema60 83407.52 ema120 84314.41 boll20-up 83643.98 boll20-down81853.13 boll45-up 83934.41 boll45-dowm81778.35 atr 189.13 , boll宽度 0.008302  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 09:07:00,多,多单减仓,20,81976.80,8.1977,-155.05,"🟢【多单做T已正式启动-0】 💹 当前价格：81976.80 ✅ 已平第4层补仓 🎯 第4层开仓价：81791.3 📦 已平数量：20 张 💵 第4层盈利：185.50 点 ---------- 📊 剩余仓位数量：49.99999999999999 ⚖️ 当前均价：82711.06 🧮 剩余修正后均价：85802.56 ---------- 📉 当前均价单张盈利：-734.26 点 📉 修正后均价单张盈利：-3825.76 点 ---------- 💰 本轮做T累计盈利：149.26USDT 📉 已平仓累计亏损：1393.71 USDT  📉 本轮做T次数：5 ⏰ 平仓时间：2025-03-31 09:07:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1907.16 boll45缩口 2086.68  ema15 82438.56 ema30 82723.30 ema60 83360.41 ema120 84275.67 boll20-up 83652.63 boll20-down81745.47 boll45-up 83852.87 boll45-dowm81766.19 atr 234.94 , boll宽度 0.016505  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：86800.1，数量：10，盈利：-4823.30点  - 补仓第1层（第2枪）：价格: 86193.30, 数量: 20.00 张,盈利：-4216.50点  - 补仓第2层（第3枪）：价格: 85398.30, 数量: 10.00 张,盈利：-3421.50点  - 补仓第3层（第4枪）：价格: 84427.80, 数量: 10.00 张,盈利：-2451.00点 "
2025-03-31 09:26:00,空,首次开空,10,82252.50,4.1126,0.00,"✅【首次开空】 📉 当前价格: 82252.5 💰 开仓均价: 82252.5 📦 开仓数量: 10 ⏰ 时间: 2025-03-31 09:26:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1907.16 boll45缩口 2086.68  ema15 82438.56 ema30 82723.30 ema60 83360.41 ema120 84275.67 boll20-up 83652.63 boll20-down81745.47 boll45-up 83852.87 boll45-dowm81766.19 atr 248.24 , boll宽度 0.015676  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 09:31:00,空,空单全平,10,82002.80,4.1001,20.87,"✅【平空已执行】 💰 持仓均价: 82252.5 ✂️ 平仓价格: 82002.8 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑。|单张盈利:249.70 ⏰ 时间: 2025-03-31 09:31:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1907.16 boll45缩口 2086.68  ema15 82438.56 ema30 82723.30 ema60 83360.41 ema120 84275.67 boll20-up 83652.63 boll20-down81745.47 boll45-up 83852.87 boll45-dowm81766.19 atr 250.46 , boll宽度 0.014902  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 10:45:00,空,首次开空,10,82056.00,4.1028,0.00,"✅【首次开空】 📉 当前价格: 82056.0 💰 开仓均价: 82056.0 📦 开仓数量: 10 ⏰ 时间: 2025-03-31 10:45:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1961.49 boll45缩口 2017.09  ema15 82376.10 ema30 82672.70 ema60 83313.80 ema120 84237.04 boll20-up 83616.84 boll20-down81655.35 boll45-up 83771.99 boll45-dowm81754.90 atr 176.74 , boll宽度 0.006404  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 11:10:00,空,空单全平,10,81787.90,4.0894,22.72,"✅【平空已执行】 💰 持仓均价: 82056.0 ✂️ 平仓价格: 81787.9 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:268.10 ⏰ 时间: 2025-03-31 11:10:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2142.36 boll45缩口 2043.93  ema15 82271.63 ema30 82599.64 ema60 83255.66 ema120 84192.47 boll20-up 83630.11 boll20-down81487.75 boll45-up 83735.11 boll45-dowm81691.18 atr 175.08 , boll宽度 0.006017  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 13:02:00,空,首次开空,10,81993.90,4.0997,0.00,"✅【首次开空】 📉 当前价格: 81993.9 💰 开仓均价: 81993.9 📦 开仓数量: 10 ⏰ 时间: 2025-03-31 13:02:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1864.58 boll45缩口 1876.69  ema15 82212.68 ema30 82526.60 ema60 83175.44 ema120 84120.94 boll20-up 83347.87 boll20-down81483.29 boll45-up 83570.22 boll45-dowm81693.53 atr 132.27 , boll宽度 0.006631  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 15:40:00,空,空单全平,10,81790.70,4.0895,16.23,"✅【平空已执行】 💰 持仓均价: 81993.9 ✂️ 平仓价格: 81790.7 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:203.20 ⏰ 时间: 2025-03-31 15:40:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1643.31 boll45缩口 1849.69  ema15 82163.14 ema30 82461.23 ema60 83099.89 ema120 84051.55 boll20-up 83125.00 boll20-down81481.69 boll45-up 83501.87 boll45-dowm81652.18 atr 139.26 , boll宽度 0.005156  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 16:03:00,空,首次开空,10,82140.10,4.1070,0.00,"✅【首次开空】 📉 当前价格: 82140.1 💰 开仓均价: 82140.1 📦 开仓数量: 10 ⏰ 时间: 2025-03-31 16:03:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1503.52 boll45缩口 1884.46  ema15 82131.92 ema30 82425.89 ema60 83060.99 ema120 84016.21 boll20-up 82996.68 boll20-down81493.16 boll45-up 83510.80 boll45-dowm81626.34 atr 156.96 , boll宽度 0.005535  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 16:56:00,空,空单全平,10,81924.80,4.0962,17.43,"✅【平空已执行】 💰 持仓均价: 82140.1 ✂️ 平仓价格: 81924.8 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:215.30 ⏰ 时间: 2025-03-31 16:56:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1503.52 boll45缩口 1884.46  ema15 82131.92 ema30 82425.89 ema60 83060.99 ema120 84016.21 boll20-up 82996.68 boll20-down81493.16 boll45-up 83510.80 boll45-dowm81626.34 atr 134.88 , boll宽度 0.006794  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 18:45:00,空,首次开空,10,82033.20,4.1017,0.00,"✅【首次开空】 📉 当前价格: 82033.2 💰 开仓均价: 82033.2 📦 开仓数量: 10 ⏰ 时间: 2025-03-31 18:45:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1480.08 boll45缩口 1998.57  ema15 82064.88 ema30 82352.00 ema60 82981.48 ema120 83944.39 boll20-up 82892.36 boll20-down81412.28 boll45-up 83531.31 boll45-dowm81532.74 atr 150.16 , boll宽度 0.009361  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 20:43:00,空,补仓开空,10,82543.90,4.1272,0.00,"✅【第二套补仓逻辑】 ✅【空仓加仓 第1次】 📈 当前价格: 82543.9 💰 当前均价: 82288.55 📦 加仓数量: 10 📦 总持仓量: 20.0 🔻 当前亏损比例: 0.62% ⏰ 时间: 2025-03-31 20:43:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1490.70 boll45缩口 2011.85  ema15 82170.71 ema30 82371.36 ema60 82950.58 ema120 83897.03 boll20-up 82895.99 boll20-down81405.29 boll45-up 83539.89 boll45-dowm81528.04 atr 139.46 , boll宽度 0.005922  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 21:32:00,空,空单全平,20,81971.30,8.1971,55.25,"✅【平空已执行】 💰 持仓均价: 82288.55 ✂️ 平仓价格: 81971.3 📦 平仓数量: 20.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:317.25 ⏰ 时间: 2025-03-31 21:32:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1505.56 boll45缩口 2001.62  ema15 82212.62 ema30 82380.05 ema60 82936.00 ema120 83874.04 boll20-up 82907.67 boll20-down81402.11 boll45-up 83541.58 boll45-dowm81539.96 atr 258.51 , boll宽度 0.014502  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 22:50:00,空,首次开空,10,83732.80,4.1866,0.00,"✅【首次开空】 📉 当前价格: 83732.8 💰 开仓均价: 83732.8 📦 开仓数量: 10 ⏰ 时间: 2025-03-31 22:50:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1866.91 boll45缩口 2076.91  ema15 82373.49 ema30 82452.27 ema60 82954.48 ema120 83867.85 boll20-up 83126.79 boll20-down81259.88 boll45-up 83605.22 boll45-dowm81528.31 atr 403.16 , boll宽度 0.025977  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 22:51:00,空,空单全平,10,83463.10,4.1732,22.80,"✅【平空已执行】 💰 持仓均价: 83732.8 ✂️ 平仓价格: 83463.1 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑。|单张盈利:269.70 ⏰ 时间: 2025-03-31 22:51:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1866.91 boll45缩口 2076.91  ema15 82373.49 ema30 82452.27 ema60 82954.48 ema120 83867.85 boll20-up 83126.79 boll20-down81259.88 boll45-up 83605.22 boll45-dowm81528.31 atr 403.16 , boll宽度 0.025977  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 23:25:00,空,首次开空,10,83842.00,4.1921,0.00,"✅【首次开空】 📉 当前价格: 83842.0 💰 开仓均价: 83842.0 📦 开仓数量: 10 ⏰ 时间: 2025-03-31 23:25:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2151.76 boll45缩口 2134.34  ema15 82505.22 ema30 82515.18 ema60 82969.98 ema120 83860.57 boll20-up 83313.27 boll20-down81161.51 boll45-up 83658.00 boll45-dowm81523.66 atr 310.51 , boll宽度 0.017870  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-03-31 23:29:00,空,空单全平,10,83640.80,4.1820,15.94,"✅【平空已执行】 💰 持仓均价: 83842.0 ✂️ 平仓价格: 83640.8 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑。|单张盈利:201.20 ⏰ 时间: 2025-03-31 23:29:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2151.76 boll45缩口 2134.34  ema15 82505.22 ema30 82515.18 ema60 82969.98 ema120 83860.57 boll20-up 83313.27 boll20-down81161.51 boll45-up 83658.00 boll45-dowm81523.66 atr 310.51 , boll宽度 0.017870  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-01 07:01:00,空,首次开空,10,82483.80,4.1242,0.00,"✅【首次开空】 📉 当前价格: 82483.8 💰 开仓均价: 82483.8 📦 开仓数量: 10 ⏰ 时间: 2025-04-01 07:01:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2225.11 boll45缩口 2158.68  ema15 82598.27 ema30 82582.93 ema60 82905.92 ema120 83716.35 boll20-up 83599.03 boll20-down81373.92 boll45-up 83664.49 boll45-dowm81505.81 atr 103.16 , boll宽度 0.006046  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-01 23:12:00,多,多单减仓,10,84548.00,4.2274,179.47,"🟢【多单做T已正式启动-0】 💹 当前价格：84548.00 ✅ 已平第3层补仓 🎯 第3层开仓价：84427.8 📦 已平数量：10 张 💵 第3层盈利：120.20 点 ---------- 📊 剩余仓位数量：39.99999999999999 ⚖️ 当前均价：82711.06 🧮 剩余修正后均价：86146.25 ---------- 📉 当前均价单张盈利：1836.94 点 📉 修正后均价单张盈利：-1598.25 点 ---------- 💰 本轮做T累计盈利：160.07USDT 📉 已平仓累计亏损：1393.71 USDT  📉 本轮做T次数：6 ⏰ 平仓时间：2025-04-01 23:12:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 3118.98 boll45缩口 3353.51  ema15 83786.66 ema30 83371.73 ema60 83233.54 ema120 83701.76 boll20-up 84945.63 boll20-down81826.65 boll45-up 84493.57 boll45-dowm81140.06 atr 355.31 , boll宽度 0.028780  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：86800.1，数量：10，盈利：-2252.10点  - 补仓第1层（第2枪）：价格: 86193.30, 数量: 20.00 张,盈利：-1645.30点  - 补仓第2层（第3枪）：价格: 85398.30, 数量: 10.00 张,盈利：-850.30点 "
2025-04-02 04:50:00,空,补仓开空,10,85217.20,4.2609,0.00,"✅【第二套补仓逻辑】 ✅【空仓加仓 第1次】 📈 当前价格: 85217.2 💰 当前均价: 83850.50 📦 加仓数量: 10 📦 总持仓量: 20.0 🔻 当前亏损比例: 3.31% ⏰ 时间: 2025-04-02 04:50:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 3492.93 boll45缩口 4377.94  ema15 84437.76 ema30 83868.00 ema60 83523.37 ema120 83815.24 boll20-up 85781.18 boll20-down82288.25 boll45-up 85304.16 boll45-dowm80926.22 atr 143.77 , boll宽度 0.004131  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-02 21:46:00,多,多单减仓,10,85856.80,4.2928,310.28,"🟢【多单做T已正式启动-0】 💹 当前价格：85856.80 ✅ 已平第2层补仓 🎯 第2层开仓价：85398.3 📦 已平数量：10 张 💵 第2层盈利：458.50 点 ---------- 📊 剩余仓位数量：29.999999999999993 ⚖️ 当前均价：82711.06 🧮 剩余修正后均价：86395.57 ---------- 📉 当前均价单张盈利：3145.74 点 📉 修正后均价单张盈利：-538.77 点 ---------- 💰 本轮做T累计盈利：201.34USDT 📉 已平仓累计亏损：1393.71 USDT  📉 本轮做T次数：7 ⏰ 平仓时间：2025-04-02 21:46:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1419.07 boll45缩口 3942.83  ema15 84766.97 ema30 84493.58 ema60 84072.22 ema120 84057.06 boll20-up 85556.92 boll20-down84137.85 boll45-up 86046.13 boll45-dowm82103.30 atr 273.26 , boll宽度 0.016719  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：86800.1，数量：10，盈利：-943.30点  - 补仓第1层（第2枪）：价格: 86193.30, 数量: 20.00 张,盈利：-336.50点 "
2025-04-02 23:07:00,多,多单全平,30,86383.70,12.9576,1088.83,"✅【多单做T完美结束-3】  📉 当前价格: 86383.70 💰 多单全平 💰 当前均价 0.0  🔻 剩余仓位均价修正 86395.57 📦 已平 0 张 🔻 累计做T盈利 201.34 🔻 剩余仓位当前亏损 -3.92 🔻 累计做T盈利大于当前持仓亏损 197.42 ⏰ 平仓时间: 2025-04-02 23:07:00  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2377.69 boll45缩口 4250.91  ema15 85137.68 ema30 84723.34 ema60 84217.58 ema120 84131.32 boll20-up 86163.16 boll20-down83785.47 boll45-up 86348.28 boll45-dowm82097.37 atr 320.68 , boll宽度 0.014038  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-02 23:33:00,空,补仓开空,10,87066.90,4.3533,0.00,"✅【第二套补仓逻辑】 ✅【空仓加仓 第2次】 📈 当前价格: 87066.9 💰 当前均价: 84922.63 📦 加仓数量: 10 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 3.84% ⏰ 时间: 2025-04-02 23:33:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2377.69 boll45缩口 4250.91  ema15 85137.68 ema30 84723.34 ema60 84217.58 ema120 84131.32 boll20-up 86163.16 boll20-down83785.47 boll45-up 86348.28 boll45-dowm82097.37 atr 294.04 , boll宽度 0.021049  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-02 23:35:00,空,空单减仓,10,86913.60,4.3457,-203.44,"🔴【空单做T已正式启动-0】 💹 当前价格：86913.60 ✅ 已平第2层补仓 🎯 第2层开仓价：87066.9 📦 已平数量：10 张 💵 第2层盈利：153.30 点 ---------- 📊 剩余仓位数量：20.000000000000004 ⚖️ 当前均价：84922.63 🧮 剩余修正后均价：83850.50 ---------- 📉 当前均价盈利：-1990.97 点 📉 修正后均价盈利：-3063.10 点 ---------- 💰 本轮做T累计盈利：13.80 USDT 📉 已平仓累计亏损：201.09 USDT ---------- ⏰ 本轮做T次数：1 ⏰第六套做T逻辑标志:False ⏰ 平仓时间：2025-04-02 23:35:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2377.69 boll45缩口 4250.91  ema15 85137.68 ema30 84723.34 ema60 84217.58 ema120 84131.32 boll20-up 86163.16 boll20-down83785.47 boll45-up 86348.28 boll45-dowm82097.37 atr 303.45 , boll宽度 0.023602  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：82483.8，数量：10，盈利：-4429.80点  - 第1层（第2枪）：价格: 85217.20, 数量: 10.00 张,盈利：-1696.40点 "
2025-04-03 03:57:00,空,补仓开空,10,86965.90,4.3483,0.00,"✅【第二套补仓逻辑】 ✅【空仓加仓 第2次】 📈 当前价格: 86965.9 💰 当前均价: 85603.72 📦 加仓数量: 10 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 2.41% ⏰ 时间: 2025-04-03 03:57:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 3808.27 boll45缩口 4525.59  ema15 85790.31 ema30 85190.71 ema60 84530.25 ema120 84298.51 boll20-up 87185.84 boll20-down83377.57 boll45-up 86863.90 boll45-dowm82338.31 atr 197.38 , boll宽度 0.007184  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-03 04:00:00,空,空单减仓,10,86790.00,4.3395,-122.97,"🔴【空单做T已正式启动-0】 💹 当前价格：86790.00 ✅ 已平第2层补仓 🎯 第2层开仓价：86965.9 📦 已平数量：10 张 💵 第2层盈利：175.90 点 ---------- 📊 剩余仓位数量：20.000000000000004 ⚖️ 当前均价：85603.72 🧮 剩余修正后均价：83850.50 ---------- 📉 当前均价盈利：-1186.28 点 📉 修正后均价盈利：-2939.50 点 ---------- 💰 本轮做T累计盈利：29.63 USDT 📉 已平仓累计亏损：320.90 USDT ---------- ⏰ 本轮做T次数：2 ⏰第六套做T逻辑标志:False ⏰ 平仓时间：2025-04-03 04:00:00 ===============  WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 3810.97 boll45缩口 4392.39  ema15 85774.42 ema30 85221.19 ema60 84567.40 ema120 84321.07 boll20-up 87221.85 boll20-down83410.88 boll45-up 86866.34 boll45-dowm82473.95 atr 208.43 , boll宽度 0.007882  suokou_first:False , suokou_second: False   EMA进入boll45停机：False=============== 📋 剩余持仓情况： 🔹 第一枪开仓价：82483.8，数量：10，盈利：-4306.20点  - 第1层（第2枪）：价格: 85217.20, 数量: 10.00 张,盈利：-1572.80点 "
